athlete_id,exceptions,family_name,gender,given_name,name,npc,s,sb,sdms_id,sm,status
39dbd7992661ff05,"3, 5, 12, +",Caetano Nascimento,M,Henrique,Henrique Caetano Nascimento,BRA,S10,SB9,33297,SM10,R-2020
298b60af30001353,"A, 3, 5, 12",Cordeiro Da Silva,M,Ronystony,Ronystony Cordeiro Da Silva,BRA,S4,SB3,14554,SM4,C
fce9bbfa2f77552a,"A, 12",Cruz de Andrade,F,Pamella Cristina,Pamella Cristina Cruz de Andrade,BRA,S7,SB6,16225,SM7,C
9b86b77695a268b1,"T, B",Cunha Pimenta Junior,M,Elcio,Elcio Cunha Pimenta Junior,BRA,S11,SB11,32562,SM11,C
555ee938f87932de,"3, 5, 12, +",Da Rocha,F,Jenifer,Jenifer Da Rocha,BRA,S7,SB7,32577,SM7,C
91929fbe434731d4,"A, E",Da Silva,M,Jose Ronaldo,Jose Ronaldo Da Silva,BRA,S1,N/A,49492,N/A,C
e3d170074f06246f,"A, Y, E, 7",Da Silva de Oliveira,M,Samuel,Samuel Da Silva de Oliveira,BRA,S5,SB6,49513,SM5,C
496c5b7b99d21ed9,"T, B",Da Silva Nascimento,M,Gabriel Luan,Gabriel Luan Da Silva Nascimento,BRA,S11,SB11,32560,SM11,R-2021
8b1fa901443a35b5,"1, 2, 4",Da Silva Ribeiro,F,Vitoria Caroline,Vitoria Caroline Da Silva Ribeiro,BRA,S8,SB8,30701,SM8,C
6e0b0a98afbf3856,T,Da Silva Sousa,F,Lucilene,Lucilene Da Silva Sousa,BRA,S12,SB12,32586,SM12,R-2027
1c777dc6032cc6e7,-,de Araujo Flausino,F,Beatriz,Beatriz de Araujo Flausino,BRA,S14,SB14,63944,SM14,C
5e9f5aaf1844833c,"Y, E, 7",de Oliveira Ferreira,M,Tiago,Tiago de Oliveira Ferreira,BRA,S5,SB6,49512,SM5,C
66f7a9b2cd0ed177,"12, +",Do Amaral Petzold,F,Mayara,Mayara Do Amaral Petzold,BRA,S6,SB6,32564,SM6,C
b89f18931b72f4cb,9,dos Santos Almeida,M,Victor,Victor dos Santos Almeida,BRA,S9,SB9,56111,SM9,R-2027
c73d9956456e3a47,"A, Y, E, 7, 12",dos Santos Araujo,M,Gabriel Geraldo,Gabriel Geraldo dos Santos Araujo,BRA,S2,SB2,41242,SM2,C
d72501bbd592eead,"A, 1, 2, 4, 12, +",Garrido Ramos,F,Evellyn,Evellyn Garrido Ramos,BRA,S6,SB6,52900,SM6,R-2025
2fab24fcab98a986,"A, 1, 3, 4, 8",Glock,M,Talisson Henrique,Talisson Henrique Glock,BRA,S6,SB6,9079,SM6,C
1dde3c5ca74b7133,T,Gomes Santiago Araujo,F,Maria Carolina,Maria Carolina Gomes Santiago Araujo,BRA,S12,SB12,41237,SM12,R-2027
d49017d22eb63af3,"A, 3, 5, 12, +",Jeronimo de Araujo,F,Cecilia Kethlen,Cecilia Kethlen Jeronimo de Araujo,BRA,S8,SB8,21394,SM8,R-2027
4247a80ec16feaa1,"A, 12",Lorenzo de Jesus,M,Isaac,Isaac Lorenzo de Jesus,BRA,S7,SB6,41244,SM7,R-2024
30119925b957f569,T,Matera,M,Douglas,Douglas Matera,BRA,S12,SB12,36660,SM12,R-2030
f58fad7c1af83bf4,"12, +",Melo Rodrigues,M,Phelipe Andrews,Phelipe Andrews Melo Rodrigues,BRA,S10,SB9,6421,SM10,C
cfba145c57b8a9b2,"1, 2, 4, 8",Melone de Oliveira,M,Gabriel,Gabriel Melone de Oliveira,BRA,S6,SB5,32590,SM6,C
248edc41ede73e0f,"3, 5",Mozela,M,Lucas Lamente,Lucas Lamente Mozela,BRA,S9,SB9,16985,SM9,C
461691c77226fcc6,T,Mulling,F,Leticia,Leticia Mulling,BRA,S12,SB12,60974,SM12,R-2027
1f96be980d1f92b2,"A, E",Nogueira Garcia,F,Edenia,Edenia Nogueira Garcia,BRA,S3,N/A,3563,N/A,R-2028
de23ffd813c350ab,"A, Y, E, 1, 3, 5, 12, +",Oliveira dos Santos,F,Alessandra,Alessandra Oliveira dos Santos,BRA,S6,SB4,58611,SM6,R-2027
65564efa162e7037,-,Oliveira Martins Branco,M,Kaio Adriano,Kaio Adriano Oliveira Martins Branco,BRA,S14,SB14,41245,SM14,R-2024
eca7fa04745cd015,"T, B",Perdigao Maia,M,Jose Luiz,Jose Luiz Perdigao Maia,BRA,S11,SB11,21399,SM11,C
891d7fa5bacdd42f,"A, Y, E, 3, 5, 12",Pereira Barreto,F,Maiara Regina,Maiara Regina Pereira Barreto,BRA,S3,SB3,30730,SM3,C
9b5a33a40185698d,"A, 3, 5, 12",Pereira dos Santos,F,Patricia,Patricia Pereira dos Santos,BRA,S4,SB3,16392,SM4,C
f982ebff9d61ffb4,"A, 12, +",Pinto Viana dos Santos,M,Victor Manoel,Victor Manoel Pinto Viana dos Santos,BRA,S7,SB6,41250,SM7,R-2025
44bbdadab0bfa80e,-,Rafael Martins,M,Enzo,Enzo Rafael Martins,BRA,S10,SB9,66983,SM10,N
9df7042c508c0572,"T, B",Rheine Correa de Souza,M,Matheus,Matheus Rheine Correa de Souza,BRA,S11,SB11,11607,SM11,C
205935a78b020749,"A, 3, 5, 12, +",Ribeiro,F,Mariana,Mariana Ribeiro,BRA,S10,SB9,27816,SM10,R-2029
3fff72525f01054a,8,Ribeiro Woyczak Madeira,M,Andrey,Andrey Ribeiro Woyczak Madeira,BRA,S9,SB8,41239,SM9,C
d83f1606d6f94ff7,"T, B",Rocha Matera,M,Thomaz,Thomaz Rocha Matera,BRA,S11,SB11,30782,SM11,R-2030
84db1c4bd4ba2d81,"A, 12, +",Rodrigues,F,Esthefany,Esthefany Rodrigues,BRA,S5,SB5,20288,SM5,C
179913dd90675d25,9,Rodrigues Ferreira Cruz,F,Camille,Camille Rodrigues Ferreira Cruz,BRA,S9,SB8,11605,SM9,C
4e48b1eaa4e014d0,"A, Y, E, 7, 12, +",Rodrigues Santos,M,Miguel,Miguel Rodrigues Santos,BRA,S1,SB1,62736,SM1,R
6aa469b22ce553b8,-,Sanches Silva Ghelere,F,Laura,Laura Sanches Silva Ghelere,BRA,S14,SB14,59606,SM14,R
49187dfa357aad08,"1, 2, 4",Silva de Souza,M,Gabriel Cristiano,Gabriel Cristiano Silva de Souza,BRA,S8,SB8,21395,SM8,C
54b9bea3bf0c9b6d,"A, Y, E, 3, 5, 12, +",Silva Ribeiro,F,Mariane,Mariane Silva Ribeiro,BRA,S4,SB3,68611,SM4,R-2028
fe1c9d15adf68bbb,-,Soares de Oliveira,F,Ana Karolina,Ana Karolina Soares de Oliveira,BRA,S14,SB14,36686,SM14,C
15c823bd7b573a7a,"A, 12",Suzigan Abate,F,Laila,Laila Suzigan Abate,BRA,S6,SB5,30712,SM6,R-2027
c4deea0f093e4e54,-,Teotonio de Oliveira,M,Arthur,Arthur Teotonio de Oliveira,BRA,NE,NE,63621,NE,R
1c6e6c0948e2ef27,"A, 12, +",Texeira Dias,F,Camila Emanuelly,Camila Emanuelly Texeira Dias,BRA,S8,SB7,56776,SM8,R-2028
089454b060646b06,"A, Y, E, 3, 5, 12",Vieira Da Cruz,F,Lidia,Lidia Vieira Da Cruz,BRA,S4,SB3,49493,SM4,R-2027
14a5f825a1ed009d,T,Viel,F,Raquel,Raquel Viel,BRA,S12,SB12,9096,SM12,R-2027
a76a331ad4513642,"A, 12",Xavier Mendes,M,Daniel,Daniel Xavier Mendes,BRA,S7,SB6,52903,SM7,R-2027
84bab8e05d02e756,-,Xavier Ribeiro,M,Arthur,Arthur Xavier Ribeiro,BRA,S14,SB14,59609,SM14,C
8121323b3984d766,9,Stoyanova,F,Kalina,Kalina Stoyanova,BUL,S10,SB9,63198,SM10,R-2030
b83053d369de38dd,-,Khun,F,Vin,Vin Khun,CAM,S5,SB4,69506,SM5,N
32976b6981a0d549,-,Thoung,M,Yasophea,Yasophea Thoung,CAM,S5,SB4,69505,SM5,N
88b90ef69b051d29,"12, +",Yav,M,Vannak,Vannak Yav,CAM,S10,SB9,40274,SM10,R-2020
c519d007b85b5a94,-,Bouck Laka,M,Prince Djidda,Prince Djidda Bouck Laka,CMR,S3,,68906,,
2ef35b63882f73aa,0,Arndt,M,Caleb,Caleb Arndt,CAN,S13,SB13,41313,SM13,R-2027
955bd4e0237e64d4,"3, 5, 12, +",Asala,F,Tianna,Tianna Asala,CAN,S10,SB9,63184,SM10,R-2028
741f63acc0a32aa3,0,Bennett,M,Nicholas,Nicholas Bennett,CAN,S14,SB14,40632,SM14,C
2710d2d3c193f902,-,Bissett,M,Connor Scott,Connor Scott Bissett,CAN,S14,SB14,33153,SM14,C
e36c36d69602d470,"A, 12",Brayshaw,M,Jacob,Jacob Brayshaw,CAN,S3,SB3,42781,SM3,R-2026
da10875110662e13,-,Brisson,F,Anne-Frederique,Anne-Frederique Brisson,CAN,S8,SB7,49254,SM8,N
eb2a53b25cbea2fe,"H, A, 3, 5, 12",Burns,F,Hannah,Hannah Burns,CAN,S5,SB4,55513,SM5,R-2028
2bbf49b85defd5fd,"A, 12, +",Calhoun,F,Meghan,Meghan Calhoun,CAN,NE,SB9,50461,NE,C
421c1940931771dc,-,Canney,M,Jesse,Jesse Canney,CAN,S14,SB14,27660,SM14,C
dded996ebdc85a45,-,Chambers,M,Cameron,Cameron Chambers,CAN,S14,SB14,64270,SM14,C
ec60410cdb270e2e,"12, +",Cosgriffe,F,Katie,Katie Cosgriffe,CAN,S10,SB9,55514,SM10,R-2027
1ca2022bf09a8b45,-,Davis,F,McKenna,McKenna Davis,CAN,S10,SB9,66599,SM10,N
865455e56e03e3c1,"1, 3, 5",Diehl,F,Ali,Ali Diehl,CAN,S9,SB9,55751,SM9,R-2027
bcb5d441e01f1cf0,"A, Y, E, 3, 5",Dorris,F,Danielle,Danielle Dorris,CAN,S7,SB7,29547,SM7,C
b13bfb882a8a6beb,"3, 5, 12, +",Elliot,M,Alexander,Alexander Elliot,CAN,S10,SB9,22551,SM10,C
f1492d18fbae2d2e,-,Fricano,M,Antonio,Antonio Fricano,CAN,S14,SB14,59608,SM14,R-2026
1c18f702ab9102a9,"A, 3, 5, 12, +",Giammichele,M,Charlie,Charlie Giammichele,CAN,S8,SB8,55811,SM8,R-2026
67b06a67d71596d5,"12, +",Gill,M,Jack,Jack Gill,CAN,S10,SB9,52309,SM10,C
d55557682f34f7d1,-,Gillis,M,John,John Gillis,CAN,S9,SB9,66606,SM9,N
d592030de1cd2f28,"A, 12, +",Gobeil,F,Alisson,Alisson Gobeil,CAN,S7,SB6,58308,SM7,R-2029
8ea1094cd40e9eb0,"T, B",Helberg,M,Hunter,Hunter Helberg,CAN,S11,SB11,49914,SM11,R-2030
ea63be42683d91b0,-,Henault,F,Miori,Miori Henault,CAN,S14,SB14,33152,SM14,C
792d422c54468c51,"1, 3, 5",Hunsicker,F,Arianna,Arianna Hunsicker,CAN,S10,SB9,40587,SM10,C
e7fd6cbf4cf53751,"A, 1, 2, 4, 12, +",Jacob,M,Tyson,Tyson Jacob,CAN,S6,SB6,49052,SM6,R-2027
2998b4e189027302,"3, 5, 12, +",Jibb,F,Mary,Mary Jibb,CAN,S10,SB9,60627,SM10,R-2029
43ab03c766055a34,-,Lavitt,F,Maxine,Maxine Lavitt,CAN,S13,SB13,63622,SM13,N
acf72b457f8e50b0,"A, 12, +",Lepage,F,Lysandre,Lysandre Lepage,CAN,S8,SB7,58328,SM8,R-2026
2e8559d70c1fda07,8,Leroux,M,James,James Leroux,CAN,NE,SB9,24032,NE,C
007400db03ea195e,"3, 5",Lu,M,Fernando,Fernando Lu,CAN,S10,SB9,58720,SM10,R-2027
32820763278c9506,5,Maclellan,F,Veronica,Veronica Maclellan,CAN,S10,NE,66681,NE,C
ddad9ecc7b74b7e1,"A, 1, 2, 4, 12, +",Massabie,M,Sebastian,Sebastian Massabie,CAN,S5,SB5,55694,SM5,R-2027
f9af6593c37d1971,"A, 9",Maxwell,M,Reid,Reid Maxwell,CAN,S8,SB8,55516,SM8,C
5dfa4fbcca148f1e,"A, 3, 5, 12, +",Nault,F,Tatiana,Tatiana Nault,CAN,S9,SB8,49242,SM9,R-2027
05fe0008e31381c3,"A, E, 3, 4, 12, +",Newkirk,F,Shelby,Shelby Newkirk,CAN,S7,SB5,26758,SM7,R-2028
480d2be2bdb591a0,"12, +",Pan,M,Roy,Roy Pan,CAN,S6,SB6,67086,SM6,R-2027
3f9ee6fc8a599070,"A, Y, 7, 12, +",Pare,F,Clemence,Clemence Pare,CAN,S5,SB5,42779,SM5,C
4581aea2a462704a,-,Pelletier,F,Florence,Florence Pelletier,CAN,S10,SB9,66601,SM10,N
b0d621803c276551,"3, 5",Rivard,F,Aurelie,Aurelie Rivard,CAN,S10,SB9,7807,SM10,C
9dfad8d3d876c6ef,"12, +",Routliffe,F,Tess,Tess Routliffe,CAN,S7,SB7,22532,SM7,C
d4cdad55916429f9,H,Sheppit-Edwards,F,Melinda,Melinda Sheppit-Edwards,CAN,S14,SB14,62937,SM14,R-2026
f9b957d88a7fb293,T,Smyth,F,Alyssa,Alyssa Smyth,CAN,S13,SB13,66563,SM13,R-2027
f519bbf2c258ff61,T,St-Germain,M,Antoine,Antoine St-Germain,CAN,S12,SB12,59782,SM12,R-2027
bf7bcd040c930d3f,"A, 1, 3, 4, 12",Stevens,F,Ruby,Ruby Stevens,CAN,S6,SB5,58313,SM6,R-2027
94af9eae46deccdd,"3, 5, 12, +",Stroud,M,Ken,Ken Stroud,CAN,S10,SB9,58472,SM10,R-2029
2eaafcbc87a560ad,"A, E, 3, 4, 12",Tinney,F,Jessica,Jessica Tinney,CAN,S5,SB5,7808,SM5,R-2028
cb65477a08da38cb,"A, 3, 5, 12, +",Tripp,F,Abi,Abi Tripp,CAN,S8,SB7,24072,SM8,R-2027
190ade34940e3df2,-,Tucker,F,Ella,Ella Tucker,CAN,S5,SB5,62636,SM5,N
22158228a4abf9ba,"A, 1, 2, 4, 12, +",Tucker,F,Jordan,Jordan Tucker,CAN,S4,SB3,49131,SM4,R-2029
fb88214873ffd4ec,T,Turbide,M,Nicolas Guy,Nicolas Guy Turbide,CAN,S12,SB12,15207,SM12,R-2030
0e0f72daebc9a24e,-,Van Dyk,F,Emma,Emma Van Dyk,CAN,S14,SB14,42782,SM14,C
04f42a4af7601a25,-,Van Herk,M,Lucas,Lucas Van Herk,CAN,S5,SB4,66600,SM5,R-2027
5b9ba39bb047982c,"A, E, 3, 4, 12",van Wyck-Smart,F,Aly,Aly van Wyck-Smart,CAN,S3,SB2,39276,SM3,C
c55a404f18da41c2,"3, 5, 8",Wood,F,Sophie,Sophie Wood,CAN,S10,SB9,55766,SM10,C
c925edbcb1eeb016,"A, 3, 5, 12, +",Zheng,M,Leo,Leo Zheng,CAN,S6,SB6,55718,SM6,R-2027
3b4cc04fa1bf425a,"A, E",Abarza Diaz,M,Alberto Caroly,Alberto Caroly Abarza Diaz,CHI,S2,N/A,28139,N/A,R-2030
9b751b6d5d3a8fd2,"1, 2, 4",Almonacid Heyl,M,Vicente Enrique,Vicente Enrique Almonacid Heyl,CHI,S8,SB8,30795,SM8,C
984720d38e8ee557,"A, Y, E, 3, 5, 12, +",Arredondo,M,Patricio,Patricio Arredondo,CHI,S4,SB3,62119,SM4,R-2027
02691424d10706bd,-,Arroyo,F,Trinidad,Trinidad Arroyo,CHI,S14,SB14,66083,SM14,R-2027
fdf816d6e2a6a39f,"A, 3, 5, 12, +",Campodonico,M,Maximo,Maximo Campodonico,CHI,S7,SB6,66082,SM7,R
28311273d75874d6,"1, 3, 5",Carrera,F,Francisca,Francisca Carrera,CHI,S9,SB9,66778,SM9,R-2027
64acf39032ed55d9,"1, 3, 5",Catalan,F,Emilia,Emilia Catalan,CHI,S9,SB8,63255,SM9,R-2027
dd40056de24d8587,-,Cespedes,F,Amaris,Amaris Cespedes,CHI,S14,SB14,63257,SM14,N
d7a88477675a9bb2,"A, Y, E, 7",Donoso,F,Isidora,Isidora Donoso,CHI,S7,SB7,63199,SM7,R-2027
d4c5577ad55b3ee5,"1, 3, 5",Godoy Soto,F,Kiara Pollet,Kiara Pollet Godoy Soto,CHI,S9,SB9,30783,SM9,C
cc7fbc61cbfe88cb,"A, E",Larenas Albayay,M,Patricio Fernando Junior,Patricio Fernando Junior Larenas Albayay,CHI,S3,N/A,49264,N/A,R-2026
203e76c3d7f8eee3,"A, 3, 5, 12, +",Letelier Duran,M,Mateo,Mateo Letelier Duran,CHI,S7,SB6,54858,SM7,R-2027
61f3f595b970ed30,"3, 5",Maldonado Garnica,F,Francisca Makarena Ignaci,Francisca Makarena Ignaci Maldonado Garnica,CHI,S10,SB9,44376,SM10,C
df77d30a41d9b089,"A, 1, 3, 5, 12, +",Mattamala Vega,M,Williams Steven,Williams Steven Mattamala Vega,CHI,S5,SB4,52979,SM5,C
895aed9481596673,-,Mendez,F,Javiera,Javiera Mendez,CHI,S14,SB14,66456,SM14,R-2029
02cc00c3acc6df8c,"3, 4",Meza,F,Paulina,Paulina Meza,CHI,S9,SB9,63256,SM9,R-2027
dbade4657c54775f,"12, +",Montecino,M,Bastian,Bastian Montecino,CHI,S10,SB9,62122,SM10,R-2027
73ffba75ef090f3e,"A, 12",Munoz,F,Nallely,Nallely Munoz,CHI,S5,SB4,54856,SM5,R-2026
93a0bb9e134ab4f0,T,Munoz Castro,M,Eduardo Andres,Eduardo Andres Munoz Castro,CHI,S12,SB12,41889,SM12,R-2029
4670930199458339,"A, 12",Nadaud,F,Irene,Irene Nadaud,CHI,S6,SB5,56044,SM6,R-2027
169fcd328b683c4d,"1, 3, 5",Neiman Leal,F,Francisca,Francisca Neiman Leal,CHI,S9,SB8,54857,SM9,C
eb685fced1e5a3a0,-,Nunez,M,Bruno,Bruno Nunez,CHI,S14,SB14,66865,SM14,R-2029
e1495d94c9d38bd6,-,Pavez,M,Agustin,Agustin Pavez,CHI,S14,SB14,63942,SM14,R-2026
68dda5cb498fc156,-,Perez,M,Gonzalo,Gonzalo Perez,CHI,S14,SB14,63210,SM14,N
9c890359baa02f07,5,Saavedra,M,Marthin,Marthin Saavedra,CHI,S10,NE,63216,NE,C
65347c602fd89c81,"A, 12",Vargas,M,Benjamin,Benjamin Vargas,CHI,S7,SB6,56037,SM7,R-2029
191425fea275460f,"A, E, 3, 12",Villablanca,M,Martin,Martin Villablanca,CHI,S3,SB2,68480,SM3,R-2030
edfd06751483b2fa,"1, 3, 5",Villarreal,F,Martina,Martina Villarreal,CHI,S9,SB8,63246,SM9,R-2028
ed3cef3eeef6eeb1,"T, B",Bao,F,Mingqi,Mingqi Bao,CHN,S11,SB11,68644,SM11,C
0c96c9236a0b7401,"T, B",Cai,F,Liwen,Liwen Cai,CHN,S11,SB11,26712,SM11,C
68e0341df6304eb5,"A, 12",Chen,F,Shuling,Shuling Chen,CHN,S7,SB6,41497,SM7,R-2029
8ece16f5e56c98b3,"1, 2, 4",Chen,F,Yawen,Yawen Chen,CHN,S8,SB8,35606,SM8,C
333ee1b4fad8c19a,"3, 5",Chen,F,Yi,Yi Chen,CHN,S10,SB9,26870,SM10,C
f6d5f7b899fd0950,"A, 3, 5, 12",Cheng,F,Jiao,Jiao Cheng,CHN,S5,SB4,4525,SM5,C
99c904224a226cce,"1, 3, 5",Cui,M,Yongjia,Yongjia Cui,CHN,S9,SB8,21147,SM9,C
22872daa7d18f53b,-,Cui,M,Zheyin,Zheyin Cui,CHN,S7,SB7,68642,SM7,N
94900765e40d04d1,-,Deng,M,Jieqiu,Jieqiu Deng,CHN,S12,SB12,41545,SM12,R-2027
aaf0290953f879d8,"A, Y, E, 7",Guo,M,Jincheng,Jincheng Guo,CHN,S5,SB6,41556,SM5,C
091262e300e94e65,"1, 3, 5",Guo,M,Zhi,Zhi Guo,CHN,S9,SB9,5954,SM9,C
596b0ee8f88c12a8,"T, B",Han,F,Jiabao,Jiabao Han,CHN,S11,SB11,41652,SM11,C
82ee019a3318b303,"A, Y, E, 7",He,F,Shenggao,Shenggao He,CHN,S5,SB6,44217,SM5,C
e3ec4bfeb956fbbb,-,Hu,F,Yuanhao,Yuanhao Hu,CHN,S9,SB9,68651,SM9,N
f233bce121750fb3,"T, B",Hua,M,Dongdong,Dongdong Hua,CHN,S11,SB11,21759,SM11,C
34c89b36a014f694,"1, 2, 4",Huang,M,Xianquan,Xianquan Huang,CHN,S7,SB7,35357,SM7,C
c47041fdff4fb1a9,-,Huang,M,Xingyu,Xingyu Huang,CHN,S8,SB8,68733,SM8,N
f0e1b9a05a2b3a8d,"A, Y, 2, 4",Jia,M,Hongguang,Hongguang Jia,CHN,S6,SB6,18172,SM6,C
ca068d57cc985dd7,"1, 2, 4",Jiang,F,Shengnan,Shengnan Jiang,CHN,S8,SB8,5287,SM8,C
aaaf11cdc79cc5bd,"1, 2, 4, 9",Jiang,F,Yuyan,Yuyan Jiang,CHN,S6,SB6,35362,SM6,C
0c19dfccc40617b2,"1, 2, 4",Jin,F,Xiaoqin,Xiaoqin Jin,CHN,S8,SB8,5288,SM8,C
655342e5918c4fd3,12,Ke,F,Liting,Liting Ke,CHN,S7,SB6,18202,SM7,C
bb460aa1b67cf421,"T, B",Li,F,Guizhi,Guizhi Li,CHN,S11,SB11,18201,SM11,C
80ed1642b5bddc3e,"1, 2, 4",Li,M,Ting,Ting Li,CHN,S8,SB8,59818,SM8,C
6c18cf73f32fbc4f,-,Li,M,Xianfeng,Xianfeng Li,CHN,S6,SB5,68588,SM6,N
b5d87bc05ba898c3,-,Li,F,Zhaohan,Zhaohan Li,CHN,S3,SB3,68589,SM3,N
82251b87be8ab275,"T, B",Li,M,Zhixin,Zhixin Li,CHN,S11,SB11,62920,SM11,R-2029
4fb0a7c65c13ee8d,"1, 3, 5",Lin,M,Furong,Furong Lin,CHN,S10,SB9,6314,SM10,C
59cb67a3c2740d80,"A, Y, E, 3, 5",Liu,F,Daomin,Daomin Liu,CHN,S6,SB6,21140,SM6,C
774df0968c335cbc,"1, 3, 4",Liu,M,Fengqi,Fengqi Liu,CHN,S8,SB8,41555,SM8,C
afc76a0efb8d10aa,"1, 3, 5",Liu,F,Ying,Ying Liu,CHN,S9,SB9,41544,SM9,C
acb2cb926a5f9c05,"A, 3, 5, 12",Liu,F,Yu,Yu Liu,CHN,CNC,CNC,44212,CNC,R
bb3819b554fb9828,"A, Y, E, 7",Lu,F,Dong,Dong Lu,CHN,S5,SB6,11944,SM5,C
70757e98d145d84a,"1, 2, 4",Lu,F,Weiyuan,Weiyuan Lu,CHN,S8,SB8,5313,SM8,C
e787ea341aca4033,"A, E, 12",Lu,F,Yanlin,Yanlin Lu,CHN,CNC,CNC,55996,CNC,R
f7f27553905b9610,"1, 3, 5, 12, +",Luo,M,Jinbiao,Jinbiao Luo,CHN,S6,SB5,29709,SM6,C
81bd41ebcdc03963,"Y, 2, 4",Luo,M,Yanbo,Yanbo Luo,CHN,S6,SB6,59809,SM6,C
d83c233f95daefbf,"T, B",Ma,F,Jia,Jia Ma,CHN,S11,SB11,41650,SM11,R-2029
3abea75cabfdf21b,"A, E, 12",Peng,F,Qiuping,Qiuping Peng,CHN,S4,SB3,26717,SM4,R-2025
3958c1ae26302990,12,Qian,F,Hongyan,Hongyan Qian,CHN,S6,SB5,21769,SM6,C
f5d620dd8109b527,"T, B",Ren,F,Zijun,Zijun Ren,CHN,S11,SB11,68646,SM11,R-2030
32489413d8d5f332,"A, 12, +",Ruan,M,Jingsong,Jingsong Ruan,CHN,S7,SB6,44214,SM7,C
467a97e99c62f07e,-,Shao,F,Jingtong,Jingtong Shao,CHN,S8,SB8,68648,SM8,N
8ca1fe2f285ed3ae,8,Shen,F,Jiahui,Jiahui Shen,CHN,S9,SB8,62921,SM9,C
7cec2ebf48e7c08f,"T, B",Shen,M,Yang,Yang Shen,CHN,S11,SB11,62917,SM11,C
3c79d16abbe2043c,"A, 12",Song,F,Lingling,Lingling Song,CHN,S6,SB5,11943,SM6,C
0f406ce77bec9661,"T, B",Sun,M,Chuanzhen,Chuanzhen Sun,CHN,S11,SB11,62918,SM11,R-2030
045335201f14fab1,"1, 2, 4, 9",Tang,M,Qian,Qian Tang,CHN,S6,SB6,26875,SM6,C
7d0b73f722f31622,"1, 3, 5",Tang,M,Shuyuan,Shuyuan Tang,CHN,S10,SB9,56019,SM10,C
12d93c15e0d41d76,-,Wang,F,Guoyan,Guoyan Wang,CHN,S10,SB9,62927,SM10,C
c3ea65b58f858480,"1, 3, 5",Wang,M,Jie,Jie Wang,CHN,S9,SB9,21760,SM9,C
7a79486267760a50,"A, Y, E, 2, 4",Wang,M,Jingang,Jingang Wang,CHN,S6,SB6,14539,SM6,C
a57cdef5a2f8fe4e,"A, Y, E, 7",Wang,M,Lichao,Lichao Wang,CHN,S5,SB6,29703,SM5,C
4053093e9179b0d7,-,Wang,F,Ziqing,Ziqing Wang,CHN,S12,SB12,68641,SM12,R-2028
087a3b79f838998a,"1, 2, 4",Wu,M,Hongliang,Hongliang Wu,CHN,S8,SB8,55998,SM8,C
47a4591bb5159c23,-,Xie,F,Tingzhi,Tingzhi Xie,CHN,S5,SB4,68649,SM5,N
52c46d9310cedff3,"1, 3, 5",Xie,M,Zhili,Zhili Xie,CHN,S9,SB9,59817,SM9,C
ba41cfc91ba6ca04,"1, 2, 4",Xu,M,Haijiao,Haijiao Xu,CHN,S8,SB8,29698,SM8,C
a8723c55ba9e1e83,"1, 3, 5",Xu,F,Jialing,Jialing Xu,CHN,S9,SB9,29701,SM9,C
362def11688ecfaf,-,Xu,M,Xingshang,Xingshang Xu,CHN,S12,SB12,68643,SM12,N
2325e5a6db573ceb,"T, B",Yang,M,Bozun,Bozun Yang,CHN,S11,SB11,6706,SM11,C
6b5d238a03492ec2,"1, 3, 5",Yang,M,Feng,Feng Yang,CHN,S8,SB8,14540,SM8,C
18d35c01c1f00a78,"1, 2, 4",Yang,M,Guanglong,Guanglong Yang,CHN,S8,SB8,29696,SM8,C
5e8b78300364da15,"A, 3, 5, 12, +",Yang,M,Guangze,Guangze Yang,CHN,S8,SB8,41546,SM8,R-2020
d453b275a6a83835,"A, Y, E, 7",Yang,M,Hong,Hong Yang,CHN,S6,SB6,29704,SM6,C
75225798c394ac8e,"3, 5",Yang,F,Luohan,Luohan Yang,CHN,S10,SB9,62919,SM10,R-2029
086d29f4d48090f9,"A, 12",Yao,F,Zan,Zan Yao,CHN,S5,SB4,18203,SM5,C
1c269bce9bba9a28,-,Yu,M,Tianyi,Tianyi Yu,CHN,S12,SB12,68645,SM12,R-2030
582bb04718e25146,"A, Y, E, 7",Yuan,M,Weiyi,Weiyi Yuan,CHN,S5,SB6,26719,SM5,C
bf1ef6b6758915d8,"T, B",Zhang,M,Bowen,Bowen Zhang,CHN,S11,SB11,41648,SM11,C
77d6c1629e2391db,-,Zhang,M,Haoxuan,Haoxuan Zhang,CHN,S8,SB8,68647,SM8,N
1530e958e109acff,-,Zhang,M,Jiayi,Jiayi Zhang,CHN,S7,SB6,68640,SM7,N
8738c3d218638eca,"A, 3, 12",Zhang,F,Li,Li Zhang,CHN,S7,SB6,29027,SM7,R-2029
e587503f95bfa577,"1, 3, 5",Zhang,F,Meng,Meng Zhang,CHN,S10,SB9,18200,SM10,C
680a76d6d0d6539b,"T, B",Zhang,F,Xiaotong,Xiaotong Zhang,CHN,S11,SB11,26866,SM11,C
e88aa433b21f0adc,"1, 2, 4",Zhang,M,Yilong,Yilong Zhang,CHN,S7,SB7,29017,SM7,C
06f2837aeeb783ea,8,Zhang,M,Yunxiang,Yunxiang Zhang,CHN,S10,SB9,62914,SM10,C
c96a011d7415e747,-,Zhang,F,Yuyang,Yuyang Zhang,CHN,S9,SB9,68639,SM9,N
