athlete_id,exceptions,family_name,gender,given_name,name,npc,s,sb,sdms_id,season,season_label,sm,status
7eabe8f2d12ee1bf,"A, 12",Anthony Cordeiro Alves,M,Gabriel,Gabriel Anthony Cordeiro Alves,BRA,S7,SB6,56112,S25,Summer Season 2025,SM7,R-2025
9ea7fa96e4f069a9,-,Antoniassi Souza,M,Arthur,Arthur Antoniassi Souza,BRA,S8,SB8,66985,S25,Summer Season 2025,SM8,N
37caba82b693f6fe,-,Araujo Cafaro,F,Emanuella,Emanuella Araujo Cafaro,BRA,S9,SB8,56762,S25,Summer Season 2025,SM9,N
2bfb93340340cfea,-,Ariodante de Oliveira Souza,F,Stephanie,Stephanie Ariodante de Oliveira Souza,BRA,S14,SB14,32584,S25,Summer Season 2025,SM14,C
2a0cd43b394bf522,-,Bandeira,M,Gabriel,Gabriel Bandeira,BRA,S14,SB14,49489,S25,Summer Season 2025,SM14,C
390e3e72ec90e8cb,0,Batista Silva,M,Guilherme,Guilherme Batista Silva,BRA,S13,SB13,18586,S25,Summer Season 2025,SM13,R-2029
42b72d7e277774b3,"A, Y, 1, 2, 4, 12",Becker Da Silva,M,Bruno,Bruno Becker Da Silva,BRA,S2,SB1,29315,S25,Summer Season 2025,SM2,C
5bcc4b6d8f22bb4e,"T, B",Belarmino Pereira,M,Wendell,Wendell Belarmino Pereira,BRA,S11,SB11,30746,S25,Summer Season 2025,SM11,R-2027
c0716cff596ed6fe,-,Bento Da Silva Filho,M,Andre Luiz,Andre Luiz Bento Da Silva Filho,BRA,S14,SB14,33309,S25,Summer Season 2025,SM14,C
acbf9240a8809bb0,"*, 8",Bernardi Guarienti,M,Vinicius,Vinicius Bernardi Guarienti,BRA,S9,SB8,21398,S25,Summer Season 2025,SM9,R
627daa5e19eb659e,-,Borges Carneiro,F,Beatriz,Beatriz Borges Carneiro,BRA,S14,SB14,28115,S25,Summer Season 2025,SM14,C
a6439a711f225659,-,Borges Carneiro,F,Debora,Debora Borges Carneiro,BRA,S14,SB14,28114,S25,Summer Season 2025,SM14,C
fe302b96e79c6a2e,T,Braga Da Costa,M,Breno,Breno Braga Da Costa,BRA,S12,SB12,56110,S25,Summer Season 2025,SM12,R-2028
c455f80510868945,-,Braga Pereira,M,Felipe,Felipe Braga Pereira,BRA,S13,SB13,66986,S25,Summer Season 2025,SM13,N
9210bfbcb3082bd4,"1, 3, 5",Brambilla,M,Matheus Junio,Matheus Junio Brambilla,BRA,S7,SB7,59911,S25,Summer Season 2025,SM7,R-2027
51c89d00e4989e7c,-,Britto Cruz,F,Barbara,Barbara Britto Cruz,BRA,S9,SB8,56761,S25,Summer Season 2025,SM9,N
0dcc7d5ef304a163,-,Brutos de Oliveira,M,Joao Pedro,Joao Pedro Brutos de Oliveira,BRA,S14,SB14,50832,S25,Summer Season 2025,SM14,C
2679e0ad5fa0fffb,-,Caldeira de Paula,M,Joao Gabriel,Joao Gabriel Caldeira de Paula,BRA,S9,SB9,67255,S25,Summer Season 2025,SM9,N
79d63376e5f4d3db,-,Canavez Neto,M,Luciano,Luciano Canavez Neto,BRA,S7,SB6,67257,S25,Summer Season 2025,SM7,N
6623d80b2a8d6e53,"A, 3, 5, 12",Cordeiro Da Silva,M,Ronystony,Ronystony Cordeiro Da Silva,BRA,S4,SB3,14554,S25,Summer Season 2025,SM4,C
c6a19df48d1798c2,"A, 12",Cruz de Andrade,F,Pamella Cristina,Pamella Cristina Cruz de Andrade,BRA,S7,SB6,16225,S25,Summer Season 2025,SM7,C
3934360ba25b11e5,"T, B",Cunha Pimenta Junior,M,Elcio,Elcio Cunha Pimenta Junior,BRA,S11,SB11,32562,S25,Summer Season 2025,SM11,C
381c0329c9d8551b,8,Cussolin Batista,M,Tharcys Gustavo,Tharcys Gustavo Cussolin Batista,BRA,S10,SB9,41249,S25,Summer Season 2025,SM10,R
8fce12ec555ef7fa,"3, 5, 12, +",Da Rocha,F,Jenifer,Jenifer Da Rocha,BRA,S7,SB7,32577,S25,Summer Season 2025,SM7,C
6d6acaae4a832965,"A, E",Da Silva,M,Jose Ronaldo,Jose Ronaldo Da Silva,BRA,S1,N/A,49492,S25,Summer Season 2025,N/A,C
ac71818e12de7eb5,"Y, 7",Da Silva,F,Maria Dayanne,Maria Dayanne Da Silva,BRA,S6,SB6,9081,S25,Summer Season 2025,SM6,C
8d4a1dec2f33200d,"A, Y, E, 7",Da Silva de Oliveira,M,Samuel,Samuel Da Silva de Oliveira,BRA,S5,SB6,49513,S25,Summer Season 2025,SM5,C
00e981114d849fbf,"1, 2, 4",Da Silva Ribeiro,F,Vitoria Caroline,Vitoria Caroline Da Silva Ribeiro,BRA,S8,SB8,30701,S25,Summer Season 2025,SM8,C
29e36cfc9e27bb9d,T,Da Silva Sousa,F,Lucilene,Lucilene Da Silva Sousa,BRA,S12,SB12,32586,S25,Summer Season 2025,SM12,R-2027
dd62d9a2c1ebda3a,"1, 3, 5",Dantas Isidoro,F,Marilia Gabriela,Marilia Gabriela Dantas Isidoro,BRA,S10,SB9,21402,S25,Summer Season 2025,SM10,C
34755ed5949b55ce,-,de Araujo Flausino,F,Beatriz,Beatriz de Araujo Flausino,BRA,S14,SB14,63944,S25,Summer Season 2025,SM14,C
87fdb220b2527f2c,"3, 5, 12, +",de Barros Chinaglia,M,Leandro,Leandro de Barros Chinaglia,BRA,S6,SB6,32557,S25,Summer Season 2025,SM6,R-2020
ba3fb7d692b1ec05,"Y, E, 7",de Oliveira Ferreira,M,Tiago,Tiago de Oliveira Ferreira,BRA,S5,SB6,49512,S25,Summer Season 2025,SM5,C
a14ee5cdd79c567f,"A, 12",de Sa Santos,M,Willian,Willian de Sa Santos,BRA,S7,SB5,33295,S25,Summer Season 2025,SM7,R-2021
c21bd91ed8c8c15d,-,de Souza Araujo,M,Joao Felippe,Joao Felippe de Souza Araujo,BRA,S9,SB8,66987,S25,Summer Season 2025,SM9,N
3921309eea46f543,"12, +",Do Amaral Petzold,F,Mayara,Mayara Do Amaral Petzold,BRA,S6,SB6,32564,S25,Summer Season 2025,SM6,C
3e32d5bd923b3edb,"A, 1, 3, 5, 12, +",dos Anjos,F,Taline Mariane,Taline Mariane dos Anjos,BRA,S6,SB5,58383,S25,Summer Season 2025,SM6,C
473ff731819a3de5,9,dos Santos Almeida,M,Victor,Victor dos Santos Almeida,BRA,S9,SB9,56111,S25,Summer Season 2025,SM9,R-2027
b6601f99430279d5,"A, Y, E, 7, 12",dos Santos Araujo,M,Gabriel Geraldo,Gabriel Geraldo dos Santos Araujo,BRA,S2,SB2,41242,S25,Summer Season 2025,SM2,C
8649b79c10c70459,9,Filho,M,Vanilton,Vanilton Filho,BRA,S9,SB8,5542,S25,Summer Season 2025,SM9,C
24782dae6bebac9e,-,Fonseca Coelho,M,Nicolas,Nicolas Fonseca Coelho,BRA,S10,SB9,66984,S25,Summer Season 2025,SM10,N
862b740ad2de1922,9,Garbe,M,Andrey Pereira,Andrey Pereira Garbe,BRA,S9,SB8,17016,S25,Summer Season 2025,SM9,C
9428a511038e74b9,-,Garcia Velasquez,F,Isabelle,Isabelle Garcia Velasquez,BRA,S8,SB7,52899,S25,Summer Season 2025,SM8,R-2026
92fd7c4ebf0a119f,"A, 1, 2, 4, 12, +",Garrido Ramos,F,Evellyn,Evellyn Garrido Ramos,BRA,S6,SB6,52900,S25,Summer Season 2025,SM6,R-2025
239dc7602e767682,"A, 1, 3, 4, 8",Glock,M,Talisson Henrique,Talisson Henrique Glock,BRA,S6,SB6,9079,S25,Summer Season 2025,SM6,C
4aae963597a9357c,T,Gomes Santiago Araujo,F,Maria Carolina,Maria Carolina Gomes Santiago Araujo,BRA,S12,SB12,41237,S25,Summer Season 2025,SM12,R-2027
9c58aa763aade556,"1, 3, 5",Goncalves Silva,M,Ruiter Antonio,Ruiter Antonio Goncalves Silva,BRA,S9,SB9,14480,S25,Summer Season 2025,SM9,C
09c0867fbf028901,"A, 3, 5, 12, +",Jeronimo de Araujo,F,Cecilia Kethlen,Cecilia Kethlen Jeronimo de Araujo,BRA,S8,SB8,21394,S25,Summer Season 2025,SM8,R-2027
e96ff0f3044cf83e,"12, +",Lima de Souza,M,Ruan Felipe,Ruan Felipe Lima de Souza,BRA,S10,SB9,18662,S25,Summer Season 2025,SM10,C
c3efa1d78fad4b30,"A, 12",Lorenzo de Jesus,M,Isaac,Isaac Lorenzo de Jesus,BRA,S7,SB6,41244,S25,Summer Season 2025,SM7,R-2024
152b5287fd8f80c6,"1, 3, 5",Martins Machado,F,Catarina,Catarina Martins Machado,BRA,S9,SB8,41241,S25,Summer Season 2025,SM9,R-2022
112ff8546b673967,-,Mascarin Brandi,M,Lucas Jose,Lucas Jose Mascarin Brandi,BRA,S10,SB9,66989,S25,Summer Season 2025,SM10,N
bd7781af63bb8e16,T,Matera,M,Douglas,Douglas Matera,BRA,S12,SB12,36660,S25,Summer Season 2025,SM12,R-2030
ef4d3ab7c668e9bf,"12, +",Melo Rodrigues,M,Phelipe Andrews,Phelipe Andrews Melo Rodrigues,BRA,S10,SB9,6421,S25,Summer Season 2025,SM10,C
36fe483adc53e29d,"1, 2, 4, 8",Melone de Oliveira,M,Gabriel,Gabriel Melone de Oliveira,BRA,S6,SB5,32590,S25,Summer Season 2025,SM6,C
2f64e4830a8b8585,"3, 5",Mozela,M,Lucas Lamente,Lucas Lamente Mozela,BRA,S9,SB9,16985,S25,Summer Season 2025,SM9,C
f68af56511559ff6,T,Mulling,F,Leticia,Leticia Mulling,BRA,S12,SB12,60974,S25,Summer Season 2025,SM12,R-2027
ceef46b8979d8b3c,"*, 8",Nogueira,M,Victor Alan,Victor Alan Nogueira,BRA,S9,SB8,16986,S25,Summer Season 2025,SM9,R
423d3108a40f89b5,"A, E",Nogueira Garcia,F,Edenia,Edenia Nogueira Garcia,BRA,S3,N/A,3563,S25,Summer Season 2025,N/A,R-2028
2011e112a79f9190,"A, Y, E, 1, 3, 5, 12, +",Oliveira dos Santos,F,Alessandra,Alessandra Oliveira dos Santos,BRA,S6,SB4,58611,S25,Summer Season 2025,SM6,R-2027
24bd121f8e89d6a3,-,Oliveira Mansano Assencio,M,Kaua,Kaua Oliveira Mansano Assencio,BRA,S14,SB14,56769,S25,Summer Season 2025,SM14,N
2a356fab2ed33dc9,-,Oliveira Martins Branco,M,Kaio Adriano,Kaio Adriano Oliveira Martins Branco,BRA,S14,SB14,41245,S25,Summer Season 2025,SM14,R-2024
7d2b7c0545305ffc,"T, B",Perdigao Maia,M,Jose Luiz,Jose Luiz Perdigao Maia,BRA,S11,SB11,21399,S25,Summer Season 2025,SM11,C
157c4559a65c0ea4,"A, 12",Pereira,M,Italo,Italo Pereira,BRA,S7,SB6,14949,S25,Summer Season 2025,SM7,C
553f001daf028dfc,-,Pereira Bandeira,M,Luis Henrique,Luis Henrique Pereira Bandeira,BRA,S14,SB14,56772,S25,Summer Season 2025,SM14,N
a566f1be5a767d9a,"A, Y, E, 3, 5, 12",Pereira Barreto,F,Maiara Regina,Maiara Regina Pereira Barreto,BRA,S3,SB3,30730,S25,Summer Season 2025,SM3,C
f078c5e06c01c48c,"A, 3, 5, 12",Pereira dos Santos,F,Patricia,Patricia Pereira dos Santos,BRA,S4,SB3,16392,S25,Summer Season 2025,SM4,C
3cf179783c33520b,"A, 12, +",Pinto Viana dos Santos,M,Victor Manoel,Victor Manoel Pinto Viana dos Santos,BRA,S7,SB6,41250,S25,Summer Season 2025,SM7,R-2025
4020614b2e7af15e,-,Pires Caldeira,M,Gabriel,Gabriel Pires Caldeira,BRA,S7,SB7,62735,S25,Summer Season 2025,SM7,N
b9d8082f29f74df1,T,Quines Furtado,M,Jose Arthur,Jose Arthur Quines Furtado,BRA,S12,SB12,49491,S25,Summer Season 2025,SM12,R-2028
b2602e03d499d8ed,-,Rafael Martins,M,Enzo,Enzo Rafael Martins,BRA,S10,SB9,66983,S25,Summer Season 2025,SM10,N
860f95d12a410555,"T, B",Rheine Correa de Souza,M,Matheus,Matheus Rheine Correa de Souza,BRA,S11,SB11,11607,S25,Summer Season 2025,SM11,C
e149cc00c1439d78,"A, 3, 5, 12, +",Ribeiro,F,Mariana,Mariana Ribeiro,BRA,S10,SB9,27816,S25,Summer Season 2025,SM10,R-2029
bb9112c8f64c6e6d,-,Ribeiro de Oliveira,M,Jose Gustavo,Jose Gustavo Ribeiro de Oliveira,BRA,S11,SB11,66988,S25,Summer Season 2025,SM11,N
6bfccf5527f21c3d,8,Ribeiro Woyczak Madeira,M,Andrey,Andrey Ribeiro Woyczak Madeira,BRA,S9,SB8,41239,S25,Summer Season 2025,SM9,C
3784d7cafccd1c68,"T, B",Rocha Matera,M,Thomaz,Thomaz Rocha Matera,BRA,S11,SB11,30782,S25,Summer Season 2025,SM11,R-2030
f5eb4eb4e143f7cd,"1, 3, 5",Rodrigues,F,Erica Da Rosa,Erica Da Rosa Rodrigues,BRA,S9,SB8,17012,S25,Summer Season 2025,SM9,C
161c787d18716a21,"A, 12, +",Rodrigues,F,Esthefany,Esthefany Rodrigues,BRA,S5,SB5,20288,S25,Summer Season 2025,SM5,C
c5fb5efa753ef6fa,"A, Y, E, 7, 12, +",Rodrigues,F,Larissa,Larissa Rodrigues,BRA,S3,SB4,52902,S25,Summer Season 2025,SM3,R-2027
f548061d2cb70c21,9,Rodrigues Ferreira Cruz,F,Camille,Camille Rodrigues Ferreira Cruz,BRA,S9,SB8,11605,S25,Summer Season 2025,SM9,C
80d84ddd7e68a2b8,"H, 3, 5, 12, +",Schumann Mattoso,M,Gabriel,Gabriel Schumann Mattoso,BRA,S8,SB7,41243,S25,Summer Season 2025,SM8,R-2021
4b94ca80dbe4d940,"1, 3, 5",Silva,F,Emyly,Emyly Silva,BRA,S9,SB8,27830,S25,Summer Season 2025,SM9,C
1c8b506f2bf41aa9,"1, 2, 4",Silva de Souza,M,Gabriel Cristiano,Gabriel Cristiano Silva de Souza,BRA,S8,SB8,21395,S25,Summer Season 2025,SM8,C
f3508ec6eeacff8b,"A, E, 3, 12",Simoes de Souza,M,Dennis,Dennis Simoes de Souza,BRA,S3,SB2,62734,S25,Summer Season 2025,SM3,R-2026
a6c8529364a9c4f1,-,Soares de Oliveira,F,Ana Karolina,Ana Karolina Soares de Oliveira,BRA,S14,SB14,36686,S25,Summer Season 2025,SM14,C
c1080e1e294a8825,T,Stanguine de Carvalho,M,Lucas,Lucas Stanguine de Carvalho,BRA,S13,SB13,60966,S25,Summer Season 2025,SM13,R
842bb0df8a86a22b,"A, 12",Suzigan Abate,F,Laila,Laila Suzigan Abate,BRA,S6,SB5,30712,S25,Summer Season 2025,SM6,R-2027
0f715055a2f5b227,"A, 12, +",Texeira Dias,F,Camila Emanuelly,Camila Emanuelly Texeira Dias,BRA,S8,SB7,56776,S25,Summer Season 2025,SM8,R-2028
71e026a4301d91c8,"A, 3, 5, 12",Tobera,M,Eric,Eric Tobera,BRA,S4,SB3,27854,S25,Summer Season 2025,SM4,R-2025
213b1784f963eb0f,"A, 12",Toledo,M,Fabiano Aparecido,Fabiano Aparecido Toledo,BRA,S7,SB6,17030,S25,Summer Season 2025,SM7,C
fac3d9b6818a0047,9,Tomelin,M,Gabriel,Gabriel Tomelin,BRA,S10,SB9,17019,S25,Summer Season 2025,SM10,C
4564ed06b614e978,"T, B, 0",Viana,M,Alex,Alex Viana,BRA,S11,SB11,6698,S25,Summer Season 2025,SM11,C
612093b87ce620af,"A, Y, E, 3, 5, 12",Vieira Da Cruz,F,Lidia,Lidia Vieira Da Cruz,BRA,S4,SB3,49493,S25,Summer Season 2025,SM4,R-2027
336f886a596544f3,T,Viel,F,Raquel,Raquel Viel,BRA,S12,SB12,9096,S25,Summer Season 2025,SM12,R-2027
012c05cac71630bb,-,Vila Real,M,Felipe,Felipe Vila Real,BRA,S14,SB14,27857,S25,Summer Season 2025,SM14,C
767c7e0ba72a458d,"A, 12",Xavier Mendes,M,Daniel,Daniel Xavier Mendes,BRA,S7,SB6,52903,S25,Summer Season 2025,SM7,R-2027
c77eabde25e600bb,-,Xavier Ribeiro,M,Arthur,Arthur Xavier Ribeiro,BRA,S14,SB14,59609,S25,Summer Season 2025,SM14,C
8722ff46e6edf33f,9,Stoyanova,F,Kalina,Kalina Stoyanova,BUL,S10,SB9,63198,S25,Summer Season 2025,SM10,R-2030
130d217372f38cb5,0,Arndt,M,Caleb,Caleb Arndt,CAN,S13,SB13,41313,S25,Summer Season 2025,SM13,R-2027
e6464dff420030fb,"3, 5, 12, +",Asala,F,Tianna,Tianna Asala,CAN,S10,SB9,63184,S25,Summer Season 2025,SM10,R-2028
c31a83cfd7ac6926,"A, 3, 5, 12, +",Barbu,M,Marian,Marian Barbu,CAN,S6,SB6,49132,S25,Summer Season 2025,SM6,R-2025
12d4e0b9af6d589a,0,Bennett,M,Nicholas,Nicholas Bennett,CAN,S14,SB14,40632,S25,Summer Season 2025,SM14,C
d61193b096ab4d0f,-,Bissett,M,Connor Scott,Connor Scott Bissett,CAN,S14,SB14,33153,S25,Summer Season 2025,SM14,C
2f8e73992d0e7695,-,Boutin-Cote,M,Etienne,Etienne Boutin-Cote,CAN,S4,SB3,49333,S25,Summer Season 2025,SM4,N
6ca18590a05d2bb5,"A, 12",Brayshaw,M,Jacob,Jacob Brayshaw,CAN,S3,SB3,42781,S25,Summer Season 2025,SM3,R-2026
7011d09292a9cae5,-,Brisson,F,Anne-Frederique,Anne-Frederique Brisson,CAN,S8,SB7,49254,S25,Summer Season 2025,SM8,N
6ec2bb766c0a60c6,"H, A, 3, 5, 12",Burns,F,Hannah,Hannah Burns,CAN,S5,SB4,55513,S25,Summer Season 2025,SM5,R-2028
5026cfd23e45bff8,"A, 12, +",Calhoun,F,Meghan,Meghan Calhoun,CAN,NE,SB9,50461,S25,Summer Season 2025,NE,C
186e08d74323ede0,-,Canney,M,Jesse,Jesse Canney,CAN,S14,SB14,27660,S25,Summer Season 2025,SM14,C
4fc71fd67b12ec4b,-,Chambers,M,Cameron,Cameron Chambers,CAN,S14,SB14,64270,S25,Summer Season 2025,SM14,C
cbaff07a8c57cd2a,"12, +",Cosgriffe,F,Katie,Katie Cosgriffe,CAN,S10,SB9,55514,S25,Summer Season 2025,SM10,R-2027
5715cb2134144a70,"A, 12, +",Cowan,M,Felix,Felix Cowan,CAN,S9,SB8,49129,S25,Summer Season 2025,SM9,R-2027
3f6d31ae30c446f8,-,Davis,F,McKenna,McKenna Davis,CAN,S10,SB9,66599,S25,Summer Season 2025,SM10,N
f2122220eed4269a,"1, 3, 5",Diehl,F,Ali,Ali Diehl,CAN,S9,SB9,55751,S25,Summer Season 2025,SM9,R-2027
48a2cc91f98d679c,"A, Y, E, 3, 5",Dorris,F,Danielle,Danielle Dorris,CAN,S7,SB7,29547,S25,Summer Season 2025,SM7,C
a9198564f028638a,"A, 3, 5, 12, +",Duchesne,F,Sabrina,Sabrina Duchesne,CAN,S7,SB7,24159,S25,Summer Season 2025,SM7,R-2027
d9e16df4c07a0ef3,A,Duncan,F,Brea,Brea Duncan,CAN,CNC,CNC,66679,S25,Summer Season 2025,CNC,R
a0cff96e2015595f,-,El-Sayed,M,Zachary,Zachary El-Sayed,CAN,S10,SB9,58834,S25,Summer Season 2025,SM10,N
f5bfd2367aaca89a,"3, 5, 12, +",Elliot,M,Alexander,Alexander Elliot,CAN,S10,SB9,22551,S25,Summer Season 2025,SM10,C
27773ae7f8f59b4b,"A, 12",Ens,F,Nikita,Nikita Ens,CAN,S3,SB2,30886,S25,Summer Season 2025,SM3,C
12bb62c77ac9532d,-,Falardeau,F,Mathilde,Mathilde Falardeau,CAN,NE,NE,62635,S25,Summer Season 2025,NE,C
9f5907d93780ad84,-,Fricano,M,Antonio,Antonio Fricano,CAN,S14,SB14,59608,S25,Summer Season 2025,SM14,R-2026
3db4d47e9eac9202,"A, 3, 5, 12, +",Giammichele,M,Charlie,Charlie Giammichele,CAN,S8,SB8,55811,S25,Summer Season 2025,SM8,R-2026
918401133cb83957,"12, +",Gill,M,Jack,Jack Gill,CAN,S10,SB9,52309,S25,Summer Season 2025,SM10,C
7ec140b8fbdb89f9,-,Gillis,M,John,John Gillis,CAN,S9,SB9,66606,S25,Summer Season 2025,SM9,N
417de31c513d36a2,"A, 12, +",Gobeil,F,Alisson,Alisson Gobeil,CAN,S7,SB6,58308,S25,Summer Season 2025,SM7,R-2029
ca7e98d1bab3b0ac,"T, B",Helberg,M,Hunter,Hunter Helberg,CAN,S11,SB11,49914,S25,Summer Season 2025,SM11,R-2030
ca6aabb5631a9b28,-,Henault,F,Miori,Miori Henault,CAN,S14,SB14,33152,S25,Summer Season 2025,SM14,C
5284adad2811dd3e,"1, 3, 5",Hunsicker,F,Arianna,Arianna Hunsicker,CAN,S10,SB9,40587,S25,Summer Season 2025,SM10,C
4dc4ceffd4dfc555,"A, 1, 2, 4, 12, +",Jacob,M,Tyson,Tyson Jacob,CAN,S6,SB6,49052,S25,Summer Season 2025,SM6,R-2027
ff2a184e1fe8030f,"3, 5, 12, +",Jibb,F,Mary,Mary Jibb,CAN,S10,SB9,60627,S25,Summer Season 2025,SM10,R-2029
ccd148c3db5affac,-,Lavitt,F,Maxine,Maxine Lavitt,CAN,S13,SB13,63622,S25,Summer Season 2025,SM13,N
8df9948d9196c035,"A, 12, +",Lepage,F,Lysandre,Lysandre Lepage,CAN,S8,SB7,58328,S25,Summer Season 2025,SM8,R-2026
3c348719ae51d625,8,Leroux,M,James,James Leroux,CAN,NE,SB9,24032,S25,Summer Season 2025,NE,C
3b04833a74684786,"3, 5",Lu,M,Fernando,Fernando Lu,CAN,S10,SB9,58720,S25,Summer Season 2025,SM10,R-2027
2681333f0e18e305,-,Luscombe,M,Nathan,Nathan Luscombe,CAN,S10,SB9,55750,S25,Summer Season 2025,SM10,N
2a32a174d588054a,5,Maclellan,F,Veronica,Veronica Maclellan,CAN,S10,NE,66681,S25,Summer Season 2025,NE,C
be86c2515bbb60ca,"T, B",Martel,M,Gabriel,Gabriel Martel,CAN,S11,SB11,49239,S25,Summer Season 2025,SM11,R-2025
ee9eb57b6a616205,"A, 3, 5, 12",Martin,M,Riley,Riley Martin,CAN,S4,SB4,55515,S25,Summer Season 2025,SM4,C
a37329c507a5b58a,"A, 1, 2, 4, 12, +",Massabie,M,Sebastian,Sebastian Massabie,CAN,S5,SB5,55694,S25,Summer Season 2025,SM5,R-2027
e44b6dfdcf52a7af,"A, 9",Maxwell,M,Reid,Reid Maxwell,CAN,S8,SB8,55516,S25,Summer Season 2025,SM8,C
731c103833b23899,-,McCurrach,F,Catherine,Catherine McCurrach,CAN,S10,SB9,66605,S25,Summer Season 2025,SM10,N
6438bb7bd4bd1174,"A, 3, 5, 12, +",Nault,F,Tatiana,Tatiana Nault,CAN,S9,SB8,49242,S25,Summer Season 2025,SM9,R-2027
8e36e979343b1c93,"A, E, 3, 4, 12, +",Newkirk,F,Shelby,Shelby Newkirk,CAN,S7,SB5,26758,S25,Summer Season 2025,SM7,R-2028
4a4ec58c7bd0268e,"A, 1, 3, 4, 12, +",Ouellette,F,Hannah,Hannah Ouellette,CAN,S6,SB6,55695,S25,Summer Season 2025,SM6,R-2026
0b4b62094b0defe3,"12, +",Pan,M,Roy,Roy Pan,CAN,S6,SB6,67086,S25,Summer Season 2025,SM6,R-2027
cacb3f3bf9614ddf,"A, Y, 7, 12, +",Pare,F,Clemence,Clemence Pare,CAN,S5,SB5,42779,S25,Summer Season 2025,SM5,C
8f2a903cdd655bb4,-,Pelletier,F,Florence,Florence Pelletier,CAN,S10,SB9,66601,S25,Summer Season 2025,SM10,N
e23fc7fa9ca17e57,-,Rich,F,Lily,Lily Rich,CAN,S4,SB4,55517,S25,Summer Season 2025,SM4,N
938d1f59da7a167d,"3, 5",Rivard,F,Aurelie,Aurelie Rivard,CAN,S10,SB9,7807,S25,Summer Season 2025,SM10,C
63ef91bb16ab571e,"12, +",Routliffe,F,Tess,Tess Routliffe,CAN,S7,SB7,22532,S25,Summer Season 2025,SM7,C
144f91bab11bfbcf,"1, 3, 5",Roxon,F,Katarina,Katarina Roxon,CAN,S9,SB8,5780,S25,Summer Season 2025,SM9,C
fd496082ef8c7698,-,Scott,M,Nicholas,Nicholas Scott,CAN,S10,SB9,49602,S25,Summer Season 2025,SM10,N
844717a51e5c2db5,H,Sheppit-Edwards,F,Melinda,Melinda Sheppit-Edwards,CAN,S14,SB14,62937,S25,Summer Season 2025,SM14,R-2026
4f389ab57f620707,"A, 3, 5, 12, +",Sherwin,F,Megan,Megan Sherwin,CAN,S8,SB8,24157,S25,Summer Season 2025,SM8,C
bf3407f68ce70d7a,T,Smyth,F,Alyssa,Alyssa Smyth,CAN,S13,SB13,66563,S25,Summer Season 2025,SM13,R-2027
7ca0ccbed9280cd0,"H, A, 1, 2, 4, 12, +",Soliman,F,Myriam,Myriam Soliman,CAN,S6,SB6,42778,S25,Summer Season 2025,SM6,R-2026
500e45c59346cb0d,T,St-Germain,M,Antoine,Antoine St-Germain,CAN,S12,SB12,59782,S25,Summer Season 2025,SM12,R-2027
c297efe7e58cfead,"A, 1, 3, 4, 12",Stevens,F,Ruby,Ruby Stevens,CAN,S6,SB5,58313,S25,Summer Season 2025,SM6,R-2027
c0b81fab5abc987f,"3, 5, 12, +",Stroud,M,Ken,Ken Stroud,CAN,S10,SB9,58472,S25,Summer Season 2025,SM10,R-2029
4ec1dff6d5ee7c03,"A, E, 3, 4, 12",Tinney,F,Jessica,Jessica Tinney,CAN,S5,SB5,7808,S25,Summer Season 2025,SM5,R-2028
224b1e958364b956,"A, 3, 5, 12, +",Tripp,F,Abi,Abi Tripp,CAN,S8,SB7,24072,S25,Summer Season 2025,SM8,R-2027
e8ff70db2e58bf6c,-,Tucker,F,Ella,Ella Tucker,CAN,S5,SB5,62636,S25,Summer Season 2025,SM5,N
071a2ada77f4d555,"A, 1, 2, 4, 12, +",Tucker,F,Jordan,Jordan Tucker,CAN,S4,SB3,49131,S25,Summer Season 2025,SM4,R-2029
0e610c00b9521a61,T,Turbide,M,Nicolas Guy,Nicolas Guy Turbide,CAN,S12,SB12,15207,S25,Summer Season 2025,SM12,R-2030
a0bea2084040e694,-,Van Dyk,F,Emma,Emma Van Dyk,CAN,S14,SB14,42782,S25,Summer Season 2025,SM14,C
0943b4583b688f1b,-,Van Herk,M,Lucas,Lucas Van Herk,CAN,S5,SB4,66600,S25,Summer Season 2025,SM5,R-2027
f51ff7aa484deaa9,"A, E, 3, 4, 12",van Wyck-Smart,F,Aly,Aly van Wyck-Smart,CAN,S3,SB2,39276,S25,Summer Season 2025,SM3,C
bede64e325727a38,"12, +",Waters,M,Patrick,Patrick Waters,CAN,NE,SB9,19942,S25,Summer Season 2025,NE,C
7b0ff8cc0f21ae4e,4,White,F,Breanna,Breanna White,CAN,S10,NE,55518,S25,Summer Season 2025,NE,C
0c510c932906e5dd,"3, 5, 8",Wood,F,Sophie,Sophie Wood,CAN,S10,SB9,55766,S25,Summer Season 2025,SM10,C
04c25115b07d7a6f,"A, 3, 4, 12, +",Zafar,F,Sumbul,Sumbul Zafar,CAN,S9,SB9,55519,S25,Summer Season 2025,SM9,R-2025
e9a6426fe3b6dc75,"A, 3, 5, 12, +",Zheng,M,Leo,Leo Zheng,CAN,S6,SB6,55718,S25,Summer Season 2025,SM6,R-2027
9e6d062a3d9196ec,"A, E",Abarza Diaz,M,Alberto Caroly,Alberto Caroly Abarza Diaz,CHI,S2,N/A,28139,S25,Summer Season 2025,N/A,R-2030
2c852c395f644982,-,Aguilera,M,John,John Aguilera,CHI,S2,,63269,S25,Summer Season 2025,,
c01b91051633f312,"1, 2, 4",Almonacid Heyl,M,Vicente Enrique,Vicente Enrique Almonacid Heyl,CHI,S8,SB8,30795,S25,Summer Season 2025,SM8,C
